AppID,Name,Release date,Price,Positive,Negative,Categories,Genres,Tags,Rating
2153350,Brothers: A Tale of Two Sons Remake,"Feb 28, 2024",19.99,372,181,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Remote Play Together,Family Sharing","Adventure,Casual","Adventure,Casual,Local Co-Op,Singleplayer,Action-Adventure",0.6726943942133815
1379970,Solar System VR,"Sep 5, 2020",1.99,198,71,"Single-player,Tracked Controller Support,VR Only,Family Sharing","Adventure,Indie,Simulation","Adventure,Simulation,VR,Space,Education,360 Video,Exploration,Singleplayer,First-Person,Indie,Flight,3D,Cinematic,Realistic",0.7360594795539034
733110,8-Bit Adventures 2,"Jan 31, 2023",19.99,202,10,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Family Sharing","Adventure,Indie,RPG","JRPG,Story Rich,Turn-Based,Party-Based RPG,RPG,Exploration,2D,Turn-Based Combat,Linear,Pixel Graphics,Fantasy,Adventure,Old School,Retro,Singleplayer,Strategy,Sequel,RPGMaker,Soundtrack,Indie",0.9528301886792453
1243670,Higurashi When They Cry Hou - Ch.8 Matsuribayashi,"May 14, 2020",7.99,488,31,"Single-player,Steam Achievements,Steam Cloud,Family Sharing",Adventure,"Adventure,Visual Novel,Psychological Horror,Indie,Horror,2D,Story Rich,Anime,Great Soundtrack,Singleplayer,Mystery",0.9402697495183044
1693280,Supplice,"Apr 6, 2023",14.99,346,48,"Single-player,Family Sharing","Action,Indie,Early Access","Early Access,Boomer Shooter,FPS,Retro,Female Protagonist,Indie,Futuristic,Sci-fi,Shooter,First-Person,1990's,Action,3D,Singleplayer,Colorful,Space,Aliens,Time Travel,Survival,Moddable",0.8781725888324873
1189440,VenusBlood FRONTIER International,"Feb 7, 2020",39.99,730,48,"Single-player,Family Sharing","Adventure,RPG,Simulation,Strategy","RPG,Strategy,Simulation,Adventure,Sexual Content,Nudity,Anime,Singleplayer,Turn-Based Strategy,Mature,Violent,Multiple Endings,Visual Novel,Turn-Based Combat,Story Rich,Turn-Based,Resource Management,Hentai,NSFW",0.9383033419023136
1793170,Racine,"Nov 6, 2023",9.99,155,55,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","RPG,Strategy","Real Time Tactics,Strategy RPG,Singleplayer,Management,Pixel Graphics,Atmospheric,Fantasy,Auto Battler,Deckbuilding,PvE,Dungeon Crawler,Rogue-lite,Procedural Generation,Tactical,Strategy,Adventure,RPG,Card Game,Card Battler,Rogue-like",0.7380952380952381
1325470,Pianistic,"Sep 1, 2020",1.99,236,33,"Single-player,Steam Achievements,Steam Workshop,Steam Cloud,Steam Leaderboards,Includes level editor,Family Sharing","Action,Casual,Indie","Rhythm,Difficult,Level Editor,Atmospheric,Music,Singleplayer,Moddable,Minimalist,Casual,2D,Action,Indie,Cyberpunk,Music-Based Procedural Generation",0.8773234200743495
513340,Through Abandoned: The Forest,"Aug 9, 2016",3.99,310,95,"Single-player,Steam Achievements,Steam Trading Cards,Family Sharing","Adventure,Indie","Indie,Adventure,Singleplayer,Time Travel,Mystery,Puzzle,Story Rich,Point & Click,Drama,Narration,Exploration,Atmospheric,2D,Hand-drawn,Sci-fi,Hidden Object,Short,Sequel,Linear,Surreal",0.7654320987654321
2000270,Dual Universe,"Sep 27, 2022",11.99,281,268,"Multi-player,MMO,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Partial Controller Support,Family Sharing","Massively Multiplayer,RPG,Simulation","Massively Multiplayer,MMORPG,Space Sim,Building,Sci-fi,Voxel,Sandbox,City Builder,Open World,Base-Building,RPG,Crafting,Simulation,Exploration,Choose Your Own Adventure,Space,First-Person,Economy,PvP,Co-op",0.51183970856102
204030,Fable - The Lost Chapters,"Dec 19, 2011",9.99,6948,573,"Single-player,Family Sharing","Action,Adventure,RPG","RPG,Adventure,Action,Fantasy,Third Person,Singleplayer,Choices Matter,Classic,Atmospheric,Open World,Magic,Story Rich,Great Soundtrack,Action RPG,Comedy,Character Customization,Exploration,Medieval,Dark Fantasy,Replay Value",0.9238133226964499
403940,Dungelot: Shattered Lands,"Feb 18, 2016",9.99,424,131,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Family Sharing","Action,Indie,RPG","RPG,Indie,Action,Dungeon Crawler,Action Roguelike,Puzzle,Strategy,Rogue-like,Loot,Rogue-lite",0.7639639639639639
1040730,ZUSI 3 - Aerosoft Edition,"Jun 18, 2019",69.99,440,44,"Single-player,Family Sharing","Casual,Simulation","Simulation,Casual,Trains,Realistic,Singleplayer,Driving,Sandbox,Relaxing,Moddable,Atmospheric,First-Person,Building,Level Editor,Replay Value,Action,Strategy,Exploration,Open World,TrackIR,Physics",0.9090909090909091
1732330,Ys IX -Monstrum NOX-,"Jan 19, 2022",54.99,414,47,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud,Family Sharing","Action,RPG","Action,RPG,JRPG,Action RPG,3D,Anime,Story Rich,Dark,Singleplayer",0.8980477223427332
448580,Dead End Road,"Jul 8, 2016",2.99,258,41,"Single-player,Partial Controller Support,Family Sharing","Action,Indie,Racing","Indie,Racing,Action,Horror,Retro,Driving,Psychological Horror,First-Person,Atmospheric",0.862876254180602
939510,Pandemic Express - Zombie Escape,"Sep 27, 2019",0.0,2657,1830,"Multi-player,PvP,Online PvP","Action,Indie,Massively Multiplayer","Multiplayer,Co-op,Survival,Massively Multiplayer,Trains,Battle Royale,Horror,Survival Horror,FPS,Parkour,PvP,Shooter,First-Person,3D,Action,Funny,Zombies,Cartoony,Stylized,Psychedelic",0.5921551147760196
562270,Shot Shot Tactic,"Dec 1, 2016",3.99,211,253,"Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Trading Cards,Family Sharing","Violent,Gore,Action,Casual,Indie,Early Access","Early Access,Indie,Action,Casual,Violent,Gore,FPS",0.4547413793103448
1074620,Adore,"Aug 2, 2023",19.99,377,47,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","Action,Indie,RPG","Action,Indie,RPG,Creature Collector,Difficult,Early Access,Isometric,Adventure",0.8891509433962265
350910,Streets of Fury EX,"Jun 25, 2015",9.99,688,27,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Full controller support,Steam Cloud,Remote Play Together,Family Sharing","Action,Indie","Beat 'em up,Local Co-Op,Local Multiplayer,Co-op Campaign,Co-op,Old School,Action,Martial Arts,Soundtrack,Funny,Indie,Controller,Fighting,Nostalgia,Retro,FMV,2.5D,4 Player Local,Arcade,Side Scroller",0.9622377622377623
534370,Pure Farming 2018,"Mar 13, 2018",19.99,1180,437,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Remote Play on TV,Family Sharing",Simulation,"Farming Sim,Simulation,Agriculture,Open World,Management,Realistic,Economy,Singleplayer,Family Friendly,Farming,First-Person,Casual,RPG,Building,Sandbox,Moddable,City Builder,Life Sim,Colony Sim,3D",0.7297464440321583
648100,Raging Loop,"Aug 23, 2017",29.99,5985,219,"Single-player,Partial Controller Support,Family Sharing","Adventure,Indie","Visual Novel,Adventure,Indie,Mystery,Psychological Horror,Story Rich,Psychological,Gore,Atmospheric,Singleplayer,Violent,Detective,Anime,Horror,Sexual Content,Multiple Endings,Time Travel",0.9647001934235977
382120,Journey To The Center Of The Earth,"Sep 25, 2015",0.0,429,213,"Single-player,Full controller support,Steam Trading Cards,Family Sharing","Adventure,Casual,Free To Play,Indie","Indie,Adventure,Casual,Platformer,Free to Play",0.6682242990654206
351900,Pregnancy,"Mar 2, 2015",0.0,190,140,"Single-player,Family Sharing","Indie,RPG","Indie,Female Protagonist,Visual Novel,Simulation,Casual,Dark Fantasy,Short,RPG,Singleplayer,Point & Click,Illuminati,Story Rich,Violent",0.5757575757575758
379980,Panzermadels: Tank Dating Simulator,"Mar 9, 2016",9.99,1350,117,"Single-player,Steam Trading Cards,Family Sharing","Adventure,Casual,Indie,RPG,Simulation","Memes,Anime,Dating Sim,Tanks,Visual Novel,Casual,Simulation,Indie,Nudity,World War II,Illuminati,RPG,Adventure,Comedy,Historical,Story Rich,Family Friendly,Sexual Content,Female Protagonist,Gore",0.9202453987730062
312660,Sniper Elite 4,"Feb 13, 2017",59.99,51244,5039,"Single-player,Multi-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play on TV,Family Sharing","Action,Adventure","Sniper,Action,Multiplayer,Shooter,War,Stealth,World War II,Co-op,Singleplayer,Third Person,Open World,Violent,Third-Person Shooter,Gore,FPS,Adventure,Tactical,First-Person,Mature,Strategy",0.9104703018673489
269710,Tumblestone,"Jul 12, 2016",24.99,1422,439,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Stats,Steam Leaderboards,Remote Play on TV,Remote Play Together,Family Sharing","Action,Casual,Indie,Strategy","Indie,Casual,Strategy,Action,Puzzle,Match 3,Singleplayer,Local Multiplayer,4 Player Local,Arcade,Local Co-Op,Co-op,2D,Competitive,Split Screen,Multiplayer,Relaxing,Funny,Family Friendly,Hand-drawn",0.7641053197205804
1552080,Deepest Chamber: Resurrection,"Oct 24, 2023",12.99,367,84,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards,Family Sharing","Indie,RPG,Strategy","Deckbuilding,Card Battler,Rogue-like,Dungeon Crawler,Strategy,RPG,3D,Exploration,Turn-Based Tactics,Dark Fantasy,Turn-Based Combat,Turn-Based Strategy,Card Game,First-Person,Medieval,Underground,Procedural Generation,Adventure,Dystopian,Fantasy",0.8137472283813747
1007040,EARTH DEFENSE FORCE 5,"Jul 11, 2019",59.99,9684,548,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together,Family Sharing",Action,"Action,Online Co-Op,Third-Person Shooter,Co-op,Mechs,Aliens,Shooter,Local Co-Op,Sci-fi,Split Screen,Multiplayer,Funny,Class-Based,Anime,Singleplayer,Difficult,Third Person,Gore,Violent,Hack and Slash",0.9464425332290852
591380,Bomb Squad Academy,"Mar 27, 2017",4.99,385,61,"Single-player,Steam Trading Cards,Steam Cloud,Family Sharing","Casual,Indie,Simulation,Strategy","Casual,Simulation,Indie,Puzzle,Strategy",0.8632286995515696
200150,Battle Chess: Game of Kings™,"Dec 11, 2015",29.99,183,168,"Single-player,Multi-player,Cross-Platform Multiplayer,Steam Achievements,Family Sharing","Casual,Strategy","Strategy,Board Game,Tabletop,Chess,Casual,Multiplayer",0.5213675213675214
378370,Nomad,"Jun 26, 2015",0.0,2822,1849,"Multi-player,MMO,PvP,Online PvP,LAN PvP,Co-op,Online Co-op,LAN Co-op,Steam Achievements,Steam Trading Cards","Action,Adventure,Indie,Massively Multiplayer,RPG,Free To Play,Early Access","Survival,Multiplayer,Open World Survival Craft,Free to Play,Zombies,Open World,Crafting,Adventure,Action,Early Access,FPS,Co-op,Shooter,First-Person,Indie,Massively Multiplayer,Post-apocalyptic,Singleplayer,Pixel Graphics,Casual",0.604153286234211
640310,Drive-By Hero,"Apr 14, 2020",6.99,122,124,"Single-player,Steam Achievements,Family Sharing","Action,Casual,Indie","Casual,Action,Indie,Gore,Violent,Early Access,On-Rails Shooter,Arcade,First-Person,Shooter",0.4959349593495935
416040,CLASH,"Nov 15, 2016",0.0,93,141,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Steam Cloud,Steam Leaderboards","Action,Free To Play,Indie,Strategy","Action,Free to Play,Strategy,Indie,Multiplayer,Third-Person Shooter,Shooter,FPS",0.3974358974358974
1515900,Heaven Dust 2,"Jan 5, 2022",14.99,667,67,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","Action,Adventure,Indie,RPG","Zombies,Horror,Dungeon Crawler,Puzzle,Third-Person Shooter,Action RPG,Survival Horror,Multiple Endings,Story Rich,Adventure,Resource Management,Action,RPG,Action-Adventure,Shooter,Exploration,3D,Sci-fi,Cartoon,Drama",0.9087193460490464
357650,Project Explore,"Aug 10, 2017",4.99,165,78,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Trading Cards,Family Sharing","Action,Adventure,Casual,Indie,Simulation","Survival,Adventure,Indie,Action,Casual,Simulation,2D,Open World,Sandbox,Early Access,Multiplayer,Pixel Graphics",0.6790123456790124
727910,Titanic: The Experience,"Oct 30, 2017",3.99,173,132,"Single-player,Family Sharing","Adventure,Casual,Indie,Simulation","Simulation,Experience,Atmospheric,Immersive Sim,Adventure,Indie,Immersive,Casual,Historical,First-Person,Singleplayer,3D,Realistic,Exploration,Free to Play,Walking Simulator,Naval,Multiplayer,Survival,Crafting",0.5672131147540984
21670,Bionic Commando,"Jul 28, 2009",9.99,1176,448,"Single-player,Multi-player,Partial Controller Support,Steam Cloud,Family Sharing","Action,Adventure","Action,Adventure,Third Person,Singleplayer,Great Soundtrack,Third-Person Shooter,Multiplayer,Shooter,Open World,Reboot",0.7241379310344828
2201940,Ship Graveyard Simulator 2,"Aug 16, 2023",24.99,1574,360,"Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Steam Cloud,Family Sharing","Action,Adventure,Casual,Indie,Simulation","Simulation,Destruction,Multiplayer,Online Co-Op,Exploration,Management,Realistic,Building,First-Person,Indie,Action,Relaxing,Casual,Sandbox,Inventory Management,Atmospheric,Family Friendly,Adventure,Crafting,Education",0.8138572905894519
404200,WARTILE,"Feb 8, 2018",19.99,519,165,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Remote Play on TV,Family Sharing","RPG,Strategy","RPG,Board Game,Strategy,Action,Strategy RPG,Action RPG,Tactical RPG,Medieval,Hex Grid,Adventure,Isometric,Tactical,Tabletop,Deckbuilding,Singleplayer,Real Time Tactics,Real-Time,3D,Beautiful,Atmospheric",0.7587719298245614
364050,Face It - A game to fight inner demons,"Jun 9, 2017",0.84,938,300,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Family Sharing","Action,Adventure,Indie","Indie,Adventure,Action,Puzzle,3D Platformer,Puzzle-Platformer,Early Access,Horror",0.7576736672051696
261700,Eryi's Action,"Nov 19, 2013",4.99,1211,169,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Family Sharing","Action,Adventure,Casual,Indie","2D Platformer,Platformer,Indie,Difficult,Action,Anime,Puzzle,Bullet Hell,Singleplayer,2D,Female Protagonist,Cute,Casual,Adventure,Side Scroller,Comedy,Shooter,Dark Humor,Funny,Horror",0.8775362318840579
823130,Totally Accurate Battlegrounds,"Jun 5, 2018",0.0,75603,9932,"Multi-player,PvP,Online PvP,In-App Purchases","Action,Free To Play,Indie","Multiplayer,Physics,Character Customization,Indie,Massively Multiplayer,Family Friendly,Simulation,Strategy,Battle Royale,FPS,Shooter,Memes,Action,PvP,Co-op,Sandbox,Survival,Open World,Team-Based,Parody",0.8838837902612966
1573090,Impaler Gold,"Dec 6, 2022",4.99,473,34,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Stats,Steam Leaderboards,Family Sharing","Action,Indie","Action Roguelike,1990's,Boomer Shooter,Arena Shooter,FPS,Rogue-lite,Retro,Dark Fantasy,Bullet Hell,Action,Short,Singleplayer,Score Attack,Shooter,Minimalist,Rogue-like,3D,Demons,Supernatural,Bullet Time",0.9329388560157791
390200,Queen's Quest: Tower of Darkness,"Sep 10, 2015",14.99,203,113,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Family Sharing","Adventure,Casual","Adventure,Casual,Hidden Object,Point & Click,Female Protagonist,Fantasy,Singleplayer,Puzzle,Indie,Story Rich,2D,Mystery,Horror,Great Soundtrack,Atmospheric,Family Friendly",0.6424050632911392
38400,Fallout: A Post Nuclear Role Playing Game,"Nov 1, 2015",9.99,19578,1223,"Single-player,Steam Cloud,Family Sharing",RPG,"RPG,Post-apocalyptic,Classic,Open World,Isometric,Turn-Based,Turn-Based Combat,Singleplayer,Sci-fi,Atmospheric,Multiple Endings,1990's,Retro,CRPG,Adventure,Exploration,2D,Difficult,Tactical,Sandbox",0.9412047497716456
1479810,Legendary Hoplite,"Feb 2, 2024",14.99,209,94,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","Action,Adventure,Indie,RPG,Strategy","Strategy RPG,Rogue-lite,Adventure,Tower Defense,Action RPG,Hack and Slash,Real Time Tactics,Survival,Tactical,Idler,Action,RPG,Mythology,Management,Strategy,Replay Value,2.5D,PvE,Base-Building,Fantasy",0.6897689768976898
328500,Potatoman Seeks the Troof,"Dec 3, 2014",3.99,611,208,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Leaderboards,Family Sharing",Indie,"Indie,Platformer,Pixel Graphics,Retro,Action,Adventure,Great Soundtrack,Difficult,Surreal,Comedy,Short,Funny,Memes,2D,Philosophical",0.746031746031746
941650,The Island: Into The Mist,"Jan 31, 2019",9.99,149,72,"Single-player,Steam Achievements,Steam Trading Cards,Family Sharing","Adventure,Indie","Adventure,Indie,Mystery,Visual Novel,Story Rich,Detective,Singleplayer,Point & Click,Survival,Multiple Endings,Anime,Casual",0.6742081447963801
221640,Super Hexagon,"Nov 27, 2012",2.99,23601,764,"Single-player,Full controller support,Family Sharing","Action,Indie","Difficult,Great Soundtrack,Indie,Fast-Paced,Arcade,Addictive,Rhythm,Singleplayer,Minimalist,Action,Score Attack,Music,2D,Psychedelic,Colorful,Casual,Replay Value,Controller,Puzzle,Soundtrack",0.9686435460701827
877200,Zero Caliber VR,"Jul 31, 2023",24.99,3642,1068,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,Tracked Controller Support,VR Only,Steam Cloud,Family Sharing","Action,Casual,Indie,Simulation","Military,Singleplayer,Co-op,VR,Action,FPS,Shooter,Simulation,Gun Customization,First-Person,Character Customization,PvE,Mature,Violent,War,Online Co-Op,Multiplayer,Realistic,Gore,Co-op Campaign",0.7732484076433122
1321450,American Theft 80s,"Jun 15, 2022",19.99,615,188,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud,Family Sharing","Action,Adventure,Indie,Simulation","Action,Stealth,Adventure,Heist,Action-Adventure,1980s,3D,Third Person,Immersive Sim,Crime,Parkour,Conversation,Driving,Open World,Singleplayer,Minigames,Nostalgia,Simulation,Sandbox,Indie",0.7658779576587795
1969080,A Building Full of Cats,"Jul 7, 2022",1.99,3640,36,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Family Sharing",Casual,"Cats,Hidden Object,Puzzle,Hand-drawn,Creature Collector,Relaxing,Wholesome,Cozy,Minimalist,Point & Click,Cartoony,Collectathon,Colorful,Cute,Casual,Clicker,Exploration,Singleplayer,Family Friendly,Adventure",0.9902067464635473
2201810,筮灵 SHILING,"May 16, 2024",7.99,155,49,"Single-player,Family Sharing","Adventure,Casual,Indie,RPG,Strategy","Visual Novel,Psychological Horror,Mystery,Thriller,Story Rich,RPG,Fantasy,Multiple Endings,Interactive Fiction,Horror,Dating Sim,Word Game,Puzzle,Clicker,CRPG,2D,Anime,Drama,Detective,Singleplayer",0.7598039215686274
1869270,Multi Turret Academy,"Jan 18, 2024",8.99,846,25,"Single-player,Family Sharing","Action,Indie,Early Access","Early Access,Tanks,Action Roguelike,Vehicular Combat,Top-Down Shooter,Anime,Wargame,Cute,Shoot 'Em Up,Shooter,Rogue-lite,Rogue-like,Female Protagonist,3D,Top-Down,Historical,Action,Alternate History,Cartoony,World War II",0.9712973593570609
1127460,Mod and Play,"Apr 20, 2020",2.99,729,935,"Multi-player,PvP,Online PvP,LAN PvP,Steam Achievements,Steam Workshop,Includes level editor,Family Sharing","Indie,Massively Multiplayer","Indie,Massively Multiplayer,Sandbox,Moddable,Multiplayer,Mod,Physics,Building,Online Co-Op,Co-op,FPS,Shooter,Local Co-Op,Singleplayer,First-Person,Open World",0.43810096153846156
1206600,Almighty: Kill Your Gods,"May 5, 2021",24.99,243,149,"Single-player,Multi-player,Co-op,Online Co-op,Family Sharing","Action,RPG,Early Access","Early Access,Looter Shooter,Hack and Slash,Souls-like,Collectathon,Action RPG,RPG,Third Person,Open World,Action,Fantasy,Atmospheric,Crafting,Adventure,Co-op,Co-op Campaign,Multiplayer,Online Co-Op,Singleplayer,Indie",0.6198979591836735
406940,Dub Dash,"Feb 16, 2016",0.69,213,87,"Single-player,Multi-player,Shared/Split Screen,Steam Achievements,Partial Controller Support,Steam Cloud,Remote Play Together,Family Sharing","Action,Indie,Racing","Action,Racing,Indie,Rhythm,Music,Difficult,Psychedelic,Local Multiplayer",0.71
1369340,Cats Organized Neatly,"Oct 12, 2020",2.99,3950,87,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Family Sharing","Casual,Indie","Cats,Puzzle,Wholesome,Cozy,Relaxing,Casual,Cute,Funny,Cartoony,Hand-drawn,Memes,Colorful,Family Friendly,Singleplayer,Atmospheric,Indie,Comedy,2D,Minimalist,Stylized",0.9784493435719593
1702010,Sengoku Dynasty,"Aug 10, 2023",20.99,2965,1075,"Single-player,Multi-player,Co-op,Online Co-op,Full controller support,Steam Cloud,Family Sharing","Adventure,RPG,Simulation,Early Access","Early Access,Medieval,Life Sim,Survival,Open World,Building,Crafting,RPG,Exploration,Multiplayer,First-Person,Historical,Co-op,Adventure,Online Co-Op,Colony Sim,Singleplayer,Resource Management,Management,Third Person",0.7339108910891089
261030,The Walking Dead: Season Two,"Dec 17, 2013",14.99,29033,1085,"Single-player,Steam Achievements,Full controller support,Family Sharing",Adventure,"Zombies,Adventure,Story Rich,Episodic,Point & Click,Singleplayer,Female Protagonist,Drama,Choices Matter,Atmospheric,Choose Your Own Adventure,Horror,Comic Book,Emotional,Mature,Survival,Post-apocalyptic,Cinematic,Action,Quick-Time Events",0.9639750315425991
394360,Hearts of Iron IV,"Jun 6, 2016",49.99,272923,27140,"Single-player,Multi-player,Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Remote Play on Tablet,Family Sharing","Simulation,Strategy","Strategy,World War II,Grand Strategy,War,Historical,Military,Alternate History,Multiplayer,Simulation,Tactical,Real-Time with Pause,Singleplayer,RTS,Diplomacy,Sandbox,Co-op,Strategy RPG,Competitive,Open World,Action",0.909552327344591
218620,PAYDAY 2,"Aug 13, 2013",9.99,588068,68714,"Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Tracked Controller Support,VR Supported,Steam Trading Cards,In-App Purchases,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Family Sharing","Action,RPG","Co-op,Action,FPS,Heist,Multiplayer,Looter Shooter,Online Co-Op,Stealth,Crime,Shooter,Team-Based,First-Person,Great Soundtrack,Gun Customization,Tactical,PvE,Strategy,Singleplayer,Funny,Simulation",0.895377766138536
837610,Mary Skelter: Nightmares,"Jul 19, 2018",24.99,462,75,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Family Sharing","Sexual Content,Adventure,RPG,Strategy","JRPG,Dungeon Crawler,Anime,Horror,Visual Novel,Exploration,Party-Based RPG,Dating Sim,Turn-Based,Female Protagonist,RPG,Strategy,First-Person,Story Rich,Lore-Rich,Romance,Turn-Based Combat,Multiple Endings,CRPG,Action",0.8603351955307262
1516820,春秋,"Jun 2, 2022",8.99,229,145,"Single-player,Family Sharing","Indie,RPG,Simulation,Strategy,Early Access","Simulation,Strategy,RPG,RTS,Base-Building,Building,Sandbox,Management,Real Time Tactics,Grand Strategy,City Builder,Wargame,Political Sim,3D,Colorful,Third Person,Singleplayer,Early Access,Indie,Historical",0.6122994652406417
955870,Battlecruisers,"Feb 4, 2021",5.99,317,47,"Single-player,Multi-player,PvP,Online PvP,Steam Cloud,HDR available,Family Sharing","Indie,Strategy","Real Time Tactics,Stylized,RTS,Strategy,2D,Post-apocalyptic,Robots,Hand-drawn,Destruction,Naval Combat,Procedural Generation,Minimalist,Tactical,Building,Casual,Steampunk,Singleplayer,Indie,Wargame,Side Scroller",0.8708791208791209
1403650,Everdream Valley,"May 30, 2023",24.99,522,176,"Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","Adventure,Casual,Indie","Farming Sim,Cute,Life Sim,Relaxing,Adventure,Agriculture,Fishing,Crafting,Cooking,Building,Sandbox,Exploration,Nature,Cats,Dog,Simulation,Singleplayer,Colorful,3D,Cartoony",0.7478510028653295
1272080,PAYDAY 3,"Sep 21, 2023",39.99,20941,31990,"Single-player,Multi-player,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,In-App Purchases,Partial Controller Support,Steam Cloud,Family Sharing","Action,Adventure,RPG","Heist,Co-op,Action,Crime,Multiplayer,FPS,Shooter,Tactical,Stealth,America,Online Co-Op,Dark Humor,First-Person,PvE,RPG,Gun Customization,Combat,3D,Realistic,Shoot 'Em Up",0.3956282707676031
1415140,Kandidatos Kart,"Oct 20, 2020",0.99,647,102,"Single-player,Full controller support,Steam Trading Cards,Family Sharing","Casual,Indie,Racing","Racing,Vehicular Combat,Automobile Sim,Comedy,Political,Cartoon,Memes,Combat Racing,Action-Adventure,Cartoony,Funny,Casual,Fantasy,Comic Book,Stylized,Arcade,Third Person,Indie,Singleplayer,Colorful",0.8638184245660881
1761390,Hatsune Miku: Project DIVA Mega Mix+,"May 26, 2022",39.39,14519,1023,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud,Stats,Family Sharing",Action,"Rhythm,Anime,Arcade,Cute,3D,Action,Music,Female Protagonist,Family Friendly,Character Customization,Futuristic,Foreign,Singleplayer,Modern,Score Attack,Great Soundtrack,Fast-Paced,Replay Value,Hardware,Sexual Content",0.9341783554240124
557040,99Vidas,"Dec 22, 2016",12.99,482,124,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play on TV,Remote Play Together,Family Sharing","Action,Indie","Indie,Beat 'em up,Action,Pixel Graphics,4 Player Local,Retro,Great Soundtrack,Local Co-Op,Local Multiplayer,Difficult,2D Fighter,Fighting,2D",0.7953795379537953
60,Ricochet,"Nov 1, 2000",4.99,4752,1011,"Multi-player,PvP,Online PvP,Valve Anti-Cheat enabled,Family Sharing",Action,"Action,FPS,Multiplayer,Classic,First-Person,Sci-fi,Shooter,Space,Cyberpunk,Psychological Horror,Memes,Retro,Platformer,3D,Old School,Conspiracy,Cult Classic,Competitive,Sports,Great Soundtrack",0.8245705361790734
469610,Rick and Morty: Virtual Rick-ality,"Apr 20, 2017",29.99,1676,578,"Single-player,Steam Achievements,Tracked Controller Support,VR Only,Steam Trading Cards,SteamVR Collectibles,Family Sharing","Adventure,Indie,Simulation","Adventure,VR,Simulation,Indie,Funny,Comedy,Sci-fi,Violent,Memes,First-Person,Psychological Horror,Sandbox,Singleplayer,Multiplayer,Cartoon,Puzzle,Nudity",0.743566992014197
1114130,My Koi,"Jul 15, 2020",4.99,618,42,"Single-player,Family Sharing","Casual,Indie,Simulation","Relaxing,Nature,Simulation,Beautiful,Underwater,Casual,Atmospheric,Realistic,3D,Life Sim,Indie,Immersive Sim,Procedural Generation,Singleplayer",0.9363636363636364
